00000101011110000	[470 + 8, 472 + 8, 17]	[474 + 5, 476 + 5, 17]	[487 + 4, 489 + 4, 17]	[498 + 4, 500 + 4, 17]	[526 + 4, 528 + 4, 17]	[533 + 7, 535 + 7, 17]
00001010111100000	[471 + 1, 473 + 1, 17]	[474 + 6, 476 + 6, 17]	[487 + 5, 489 + 5, 17]	[498 + 5, 500 + 5, 17]	[526 + 5, 528 + 5, 17]	[533 + 8, 535 + 8, 17]
00010101111000000	[471 + 2, 473 + 2, 17]	[474 + 7, 476 + 7, 17]	[487 + 6, 489 + 6, 17]	[498 + 6, 500 + 6, 17]	[526 + 6, 528 + 6, 17]
00101011110000000	[471 + 3, 473 + 3, 17]	[487 + 7, 489 + 7, 17]	[526 + 7, 528 + 7, 17]
01010111100000001	[471 + 4, 473 + 4, 17]	[487 + 8, 489 + 8, 17]
10101111000000011	[471 + 5, 473 + 5, 17]	[488 + 1, 490 + 1, 17]
10000000110011110	[472 + 4, 474 + 4, 17]
00000001100111100	[472 + 5, 474 + 5, 17]
01100111100000010	[473 + 3, 475 + 3, 17]	[486 + 2, 488 + 2, 17]
11001111000000101	[473 + 4, 475 + 4, 17]	[486 + 3, 488 + 3, 17]	[497 + 3, 499 + 3, 17]	[779 + 1, 781 + 1, 17]
10011110000001010	[473 + 5, 475 + 5, 17]	[486 + 4, 488 + 4, 17]	[497 + 4, 499 + 4, 17]
00111100000010101	[473 + 6, 475 + 6, 17]	[486 + 5, 488 + 5, 17]	[497 + 5, 499 + 5, 17]
01111000000101011	[473 + 7, 475 + 7, 17]	[475 + 5, 477 + 5, 17]	[486 + 6, 488 + 6, 17]	[497 + 6, 499 + 6, 17]
00101011110000001	[474 + 8, 476 + 8, 17]	[498 + 7, 500 + 7, 17]
01010111100000010	[475 + 1, 477 + 1, 17]
10101111000000101	[475 + 2, 477 + 2, 17]
10111100000010101	[475 + 4, 477 + 4, 17]
11000000101011111	[475 + 8, 477 + 8, 17]	[575 + 7, 577 + 7, 17]
10000001010111110	[476 + 1, 478 + 1, 17]	[575 + 8, 577 + 8, 17]
00000010101111100	[476 + 2, 478 + 2, 17]	[576 + 1, 578 + 1, 17]
00000101011111000	[476 + 3, 478 + 3, 17]	[576 + 2, 578 + 2, 17]
00001010111110000	[476 + 4, 478 + 4, 17]	[576 + 3, 578 + 3, 17]
00010101111100000	[476 + 5, 478 + 5, 17]	[576 + 4, 578 + 4, 17]
00101011111000000	[476 + 6, 478 + 6, 17]
01010111110000000	[476 + 7, 478 + 7, 17]
10101111100000001	[476 + 8, 478 + 8, 17]
01011111000000010	[477 + 1, 479 + 1, 17]
10111110000000100	[477 + 2, 479 + 2, 17]
01111100000001001	[477 + 3, 479 + 3, 17]
11111000000010011	[477 + 4, 479 + 4, 17]
00100111110000010	[478 + 6, 480 + 6, 17]
01001111100000101	[478 + 7, 480 + 7, 17]
10011111000001011	[478 + 8, 480 + 8, 17]
00111110000010111	[479 + 1, 481 + 1, 17]
01111100000101111	[479 + 2, 481 + 2, 17]
11111000001011111	[479 + 3, 481 + 3, 17]
11110000010111111	[479 + 4, 481 + 4, 17]
11100000101111111	[479 + 5, 481 + 5, 17]
11000001011111111	[479 + 6, 481 + 6, 17]
10000010111111110	[479 + 7, 481 + 7, 17]
00000101111111100	[479 + 8, 481 + 8, 17]
00001011111111000	[480 + 1, 482 + 1, 17]
00010111111110000	[480 + 2, 482 + 2, 17]
00101111111100001	[480 + 3, 482 + 3, 17]
01011111111000010	[480 + 4, 482 + 4, 17]
10111111110000101	[480 + 5, 482 + 5, 17]
01111111100001010	[480 + 6, 482 + 6, 17]
11111111000010101	[480 + 7, 482 + 7, 17]
11111110000101010	[480 + 8, 482 + 8, 17]
11111100001010101	[481 + 1, 483 + 1, 17]
11111000010101011	[481 + 2, 483 + 2, 17]	[1603 + 2, 1605 + 2, 17]
11110000101010111	[481 + 3, 483 + 3, 17]	[1603 + 3, 1605 + 3, 17]
11100001010101111	[481 + 4, 483 + 4, 17]	[1603 + 4, 1605 + 4, 17]
11000010101011110	[481 + 5, 483 + 5, 17]	[1603 + 5, 1605 + 5, 17]
10000101010111100	[481 + 6, 483 + 6, 17]
00001010101111000	[481 + 7, 483 + 7, 17]	[583 + 5, 585 + 5, 17]
00010101011110000	[481 + 8, 483 + 8, 17]	[583 + 6, 585 + 6, 17]
00101010111100000	[482 + 1, 484 + 1, 17]	[583 + 7, 585 + 7, 17]
01010101111000000	[482 + 2, 484 + 2, 17]	[583 + 8, 585 + 8, 17]
10101011110000001	[482 + 3, 484 + 3, 17]	[584 + 1, 586 + 1, 17]
01010111100000011	[482 + 4, 484 + 4, 17]	[498 + 8, 500 + 8, 17]	[584 + 2, 586 + 2, 17]
10101111000000111	[482 + 5, 484 + 5, 17]
01011110000001110	[482 + 6, 484 + 6, 17]
10111100000011100	[482 + 7, 484 + 7, 17]
00111001111000001	[484 + 1, 486 + 1, 17]
01110011110000010	[484 + 2, 486 + 2, 17]
11100111100000101	[484 + 3, 486 + 3, 17]
11001111000001011	[484 + 4, 486 + 4, 17]
10011110000010110	[484 + 5, 486 + 5, 17]
00111100000101100	[484 + 6, 486 + 6, 17]
01111000001011001	[484 + 7, 486 + 7, 17]
11110000010110011	[484 + 8, 486 + 8, 17]
11100000101100111	[485 + 1, 487 + 1, 17]
11000001011001111	[485 + 2, 487 + 2, 17]
10000010110011110	[485 + 3, 487 + 3, 17]
00000101100111100	[485 + 4, 487 + 4, 17]	[1198 + 3, 1200 + 3, 17]
11001111100000011	[489 + 8, 491 + 8, 17]	[903 + 2, 905 + 2, 17]
10011111000000110	[490 + 1, 492 + 1, 17]	[903 + 3, 905 + 3, 17]
00111110000001101	[490 + 2, 492 + 2, 17]	[580 + 6, 582 + 6, 17]
01111100000011011	[490 + 3, 492 + 3, 17]
11111000000110111	[490 + 4, 492 + 4, 17]
11110000001101111	[490 + 5, 492 + 5, 17]
11100000011011111	[490 + 6, 492 + 6, 17]
11000000110111111	[490 + 7, 492 + 7, 17]
10000001101111110	[490 + 8, 492 + 8, 17]
00000011011111100	[491 + 1, 493 + 1, 17]	[517 + 2, 519 + 2, 17]
00000110111111000	[491 + 2, 493 + 2, 17]	[517 + 3, 519 + 3, 17]
00001101111110000	[491 + 3, 493 + 3, 17]	[517 + 4, 519 + 4, 17]
00011011111100001	[491 + 4, 493 + 4, 17]
00110111111000011	[491 + 5, 493 + 5, 17]
01101111110000111	[491 + 6, 493 + 6, 17]
11011111100001110	[491 + 7, 493 + 7, 17]
10111111000011101	[491 + 8, 493 + 8, 17]
01111110000111011	[492 + 1, 494 + 1, 17]
11111100001110111	[492 + 2, 494 + 2, 17]	[605 + 3, 607 + 3, 17]
11111000011101111	[492 + 3, 494 + 3, 17]	[605 + 4, 607 + 4, 17]
11110000111011111	[492 + 4, 494 + 4, 17]	[605 + 5, 607 + 5, 17]
11100001110111111	[492 + 5, 494 + 5, 17]	[605 + 6, 607 + 6, 17]
11000011101111110	[492 + 6, 494 + 6, 17]
10000111011111100	[492 + 7, 494 + 7, 17]
00001110111111000	[492 + 8, 494 + 8, 17]
00011101111110000	[493 + 1, 495 + 1, 17]
00111011111100000	[493 + 2, 495 + 2, 17]
01110111111000001	[493 + 3, 495 + 3, 17]
11101111110000011	[493 + 4, 495 + 4, 17]
11011111100000110	[493 + 5, 495 + 5, 17]
10111111000001101	[493 + 6, 495 + 6, 17]
01111110000011010	[493 + 7, 495 + 7, 17]
11111100000110101	[493 + 8, 495 + 8, 17]
11000001101011110	[494 + 4, 496 + 4, 17]
10000011010111100	[494 + 5, 496 + 5, 17]
00000110101111000	[494 + 6, 496 + 6, 17]	[581 + 6, 583 + 6, 17]	[585 + 4, 587 + 4, 17]	[587 + 3, 589 + 3, 17]
00001101011110000	[494 + 7, 496 + 7, 17]	[581 + 7, 583 + 7, 17]	[585 + 5, 587 + 5, 17]	[587 + 4, 589 + 4, 17]
00011010111100000	[494 + 8, 496 + 8, 17]	[581 + 8, 583 + 8, 17]	[585 + 6, 587 + 6, 17]	[587 + 5, 589 + 5, 17]
00110101111000001	[495 + 1, 497 + 1, 17]	[582 + 1, 584 + 1, 17]
01101011110000011	[495 + 2, 497 + 2, 17]
11010111100000111	[495 + 3, 497 + 3, 17]
10101111000001111	[495 + 4, 497 + 4, 17]
01011110000011110	[495 + 5, 497 + 5, 17]
10111100000111100	[495 + 6, 497 + 6, 17]
01111000001111001	[495 + 7, 497 + 7, 17]
11100111100000010	[497 + 2, 499 + 2, 17]	[778 + 8, 780 + 8, 17]
10101111000000110	[499 + 1, 501 + 1, 17]	[584 + 3, 586 + 3, 17]	[586 + 2, 588 + 2, 17]
01011110000001101	[499 + 2, 501 + 2, 17]	[584 + 4, 586 + 4, 17]	[586 + 3, 588 + 3, 17]
10111100000011010	[499 + 3, 501 + 3, 17]	[584 + 5, 586 + 5, 17]	[586 + 4, 588 + 4, 17]
01111000000110101	[499 + 4, 501 + 4, 17]	[584 + 6, 586 + 6, 17]	[586 + 5, 588 + 5, 17]
11110000001101011	[499 + 5, 501 + 5, 17]	[581 + 1, 583 + 1, 17]	[584 + 7, 586 + 7, 17]	[586 + 6, 588 + 6, 17]
11100000011010111	[499 + 6, 501 + 6, 17]	[581 + 2, 583 + 2, 17]	[584 + 8, 586 + 8, 17]	[586 + 7, 588 + 7, 17]
11000000110101111	[499 + 7, 501 + 7, 17]	[581 + 3, 583 + 3, 17]	[585 + 1, 587 + 1, 17]	[586 + 8, 588 + 8, 17]
10000001101011111	[499 + 8, 501 + 8, 17]
00000011010111110	[500 + 1, 502 + 1, 17]
11010111110000000	[500 + 7, 502 + 7, 17]
10101111100000000	[500 + 8, 502 + 8, 17]
01011111000000000	[501 + 1, 503 + 1, 17]
10111110000000000	[501 + 2, 503 + 2, 17]
01111100000000001	[501 + 3, 503 + 3, 17]
11111000000000011	[501 + 4, 503 + 4, 17]
11110000000000111	[501 + 5, 503 + 5, 17]
11100000000001111	[501 + 6, 503 + 6, 17]
11000000000011111	[501 + 7, 503 + 7, 17]
10000000000111110	[501 + 8, 503 + 8, 17]
00000000001111100	[502 + 1, 504 + 1, 17]
00000000011111000	[502 + 2, 504 + 2, 17]	[558 + 8, 560 + 8, 17]	[562 + 4, 564 + 4, 17]
00000000111110000	[502 + 3, 504 + 3, 17]	[559 + 1, 561 + 1, 17]	[562 + 5, 564 + 5, 17]
00000001111100000	[502 + 4, 504 + 4, 17]	[562 + 6, 564 + 6, 17]
00000011111000001	[502 + 5, 504 + 5, 17]
00000111110000011	[502 + 6, 504 + 6, 17]
00001111100000111	[502 + 7, 504 + 7, 17]
01111100000111101	[503 + 2, 505 + 2, 17]
11111000001111011	[503 + 3, 505 + 3, 17]
11110000011110111	[503 + 4, 505 + 4, 17]	[552 + 8, 554 + 8, 17]
11100000111101111	[503 + 5, 505 + 5, 17]	[553 + 1, 555 + 1, 17]
11000001111011111	[503 + 6, 505 + 6, 17]
10000011110111110	[503 + 7, 505 + 7, 17]
00000111101111100	[503 + 8, 505 + 8, 17]
00001111011111000	[504 + 1, 506 + 1, 17]
01111011111000001	[504 + 4, 506 + 4, 17]	[1604 + 8, 1606 + 8, 17]
11110111110000010	[504 + 5, 506 + 5, 17]	[1605 + 1, 1607 + 1, 17]
11101111100000100	[504 + 6, 506 + 6, 17]
11011111000001000	[504 + 7, 506 + 7, 17]
10111110000010001	[504 + 8, 506 + 8, 17]
01111100000100011	[505 + 1, 507 + 1, 17]	[571 + 6, 573 + 6, 17]
11111000001000111	[505 + 2, 507 + 2, 17]	[571 + 7, 573 + 7, 17]
11110000010001111	[505 + 3, 507 + 3, 17]	[571 + 8, 573 + 8, 17]
11100000100011111	[505 + 4, 507 + 4, 17]	[572 + 1, 574 + 1, 17]
11000001000111111	[505 + 5, 507 + 5, 17]
10000010001111110	[505 + 6, 507 + 6, 17]
10001111110000000	[506 + 4, 508 + 4, 17]
00111111000000000	[506 + 6, 508 + 6, 17]
01111110000000001	[506 + 7, 508 + 7, 17]
11111100000000010	[506 + 8, 508 + 8, 17]
11111000000000101	[507 + 1, 509 + 1, 17]
11110000000001011	[507 + 2, 509 + 2, 17]
11100000000010111	[507 + 3, 509 + 3, 17]
11000000000101111	[507 + 4, 509 + 4, 17]
10000000001011110	[507 + 5, 509 + 5, 17]
00000000010111100	[507 + 6, 509 + 6, 17]
00001011110000001	[508 + 3, 510 + 3, 17]
00010111100000010	[508 + 4, 510 + 4, 17]	[512 + 2, 514 + 2, 17]
00101111000000100	[508 + 5, 510 + 5, 17]	[512 + 3, 514 + 3, 17]	[514 + 2, 516 + 2, 17]
01011110000001001	[508 + 6, 510 + 6, 17]	[512 + 4, 514 + 4, 17]	[514 + 3, 516 + 3, 17]
10111100000010010	[508 + 7, 510 + 7, 17]	[512 + 5, 514 + 5, 17]	[514 + 4, 516 + 4, 17]
01111000000100101	[508 + 8, 510 + 8, 17]	[512 + 6, 514 + 6, 17]	[514 + 5, 516 + 5, 17]
11110000001001011	[509 + 1, 511 + 1, 17]	[512 + 7, 514 + 7, 17]	[514 + 6, 516 + 6, 17]
11100000010010111	[509 + 2, 511 + 2, 17]	[512 + 8, 514 + 8, 17]	[514 + 7, 516 + 7, 17]
11000000100101111	[509 + 3, 511 + 3, 17]	[513 + 1, 515 + 1, 17]	[514 + 8, 516 + 8, 17]
10000001001011110	[509 + 4, 511 + 4, 17]	[513 + 2, 515 + 2, 17]	[515 + 1, 517 + 1, 17]	[1413 + 8, 1415 + 8, 17]
00000010010111100	[509 + 5, 511 + 5, 17]	[513 + 3, 515 + 3, 17]	[515 + 2, 517 + 2, 17]	[1414 + 1, 1416 + 1, 17]
00000100101111000	[509 + 6, 511 + 6, 17]	[513 + 4, 515 + 4, 17]	[515 + 3, 517 + 3, 17]
00001001011110000	[509 + 7, 511 + 7, 17]	[513 + 5, 515 + 5, 17]	[515 + 4, 517 + 4, 17]
00010010111100000	[509 + 8, 511 + 8, 17]	[513 + 6, 515 + 6, 17]	[515 + 5, 517 + 5, 17]
00100101111000001	[510 + 1, 512 + 1, 17]
01001011110000010	[510 + 2, 512 + 2, 17]
10010111100000100	[510 + 3, 512 + 3, 17]
00101111000001000	[510 + 4, 512 + 4, 17]
01011110000010001	[510 + 5, 512 + 5, 17]
10111100000100010	[510 + 6, 512 + 6, 17]
01111000001000101	[510 + 7, 512 + 7, 17]
11110000010001011	[510 + 8, 512 + 8, 17]
11100000100010111	[511 + 1, 513 + 1, 17]
11000001000101111	[511 + 2, 513 + 2, 17]
10000010001011110	[511 + 3, 513 + 3, 17]
00000100010111100	[511 + 4, 513 + 4, 17]
00001000101111000	[511 + 5, 513 + 5, 17]
00010001011110000	[511 + 6, 513 + 6, 17]	[1055 + 1, 1057 + 1, 17]
00100010111100000	[511 + 7, 513 + 7, 17]	[1055 + 2, 1057 + 2, 17]
01000101111000000	[511 + 8, 513 + 8, 17]
10001011110000001	[512 + 1, 514 + 1, 17]
00100101111000000	[513 + 7, 515 + 7, 17]	[515 + 6, 517 + 6, 17]
01001011110000001	[513 + 8, 515 + 8, 17]
01001011110000000	[515 + 7, 517 + 7, 17]
10010111100000001	[515 + 8, 517 + 8, 17]
10111100000001101	[516 + 3, 518 + 3, 17]	[523 + 6, 525 + 6, 17]
01111000000011011	[516 + 4, 518 + 4, 17]	[523 + 7, 525 + 7, 17]
11110000000110111	[516 + 5, 518 + 5, 17]	[523 + 8, 525 + 8, 17]
11100000001101111	[516 + 6, 518 + 6, 17]	[524 + 1, 526 + 1, 17]
11000000011011111	[516 + 7, 518 + 7, 17]
10000000110111111	[516 + 8, 518 + 8, 17]
00000001101111110	[517 + 1, 519 + 1, 17]
00011011111100000	[517 + 5, 519 + 5, 17]
00110111111000000	[517 + 6, 519 + 6, 17]
01101111110000000	[517 + 7, 519 + 7, 17]
11011111100000001	[517 + 8, 519 + 8, 17]
10111111000000010	[518 + 1, 520 + 1, 17]
01111110000000101	[518 + 2, 520 + 2, 17]
11111100000001011	[518 + 3, 520 + 3, 17]
11111000000010111	[518 + 4, 520 + 4, 17]	[547 + 4, 549 + 4, 17]
11110000000101111	[518 + 5, 520 + 5, 17]	[547 + 5, 549 + 5, 17]	[588 + 5, 590 + 5, 17]
11100000001011111	[518 + 6, 520 + 6, 17]	[547 + 6, 549 + 6, 17]	[588 + 6, 590 + 6, 17]
11000000010111110	[518 + 7, 520 + 7, 17]
10000000101111100	[518 + 8, 520 + 8, 17]
00000001011111000	[519 + 1, 521 + 1, 17]
00000010111110000	[519 + 2, 521 + 2, 17]
00000101111100000	[519 + 3, 521 + 3, 17]
00001011111000001	[519 + 4, 521 + 4, 17]
00010111110000011	[519 + 5, 521 + 5, 17]
01011111000001100	[519 + 7, 521 + 7, 17]
10111110000011001	[519 + 8, 521 + 8, 17]
01111100000110011	[520 + 1, 522 + 1, 17]	[599 + 7, 601 + 7, 17]
11111000001100111	[520 + 2, 522 + 2, 17]	[599 + 8, 601 + 8, 17]
11110000011001111	[520 + 3, 522 + 3, 17]	[600 + 1, 602 + 1, 17]
11000001100111111	[520 + 5, 522 + 5, 17]
10000011001111110	[520 + 6, 522 + 6, 17]
00110011111100001	[521 + 2, 523 + 2, 17]
01100111111000010	[521 + 3, 523 + 3, 17]
11001111110000100	[521 + 4, 523 + 4, 17]
10011111100001001	[521 + 5, 523 + 5, 17]
00111111000010011	[521 + 6, 523 + 6, 17]
01111110000100110	[521 + 7, 523 + 7, 17]
11111100001001101	[521 + 8, 523 + 8, 17]
11111000010011011	[522 + 1, 524 + 1, 17]
11110000100110111	[522 + 2, 524 + 2, 17]	[1085 + 4, 1087 + 4, 17]
11100001001101111	[522 + 3, 524 + 3, 17]
11000010011011110	[522 + 4, 524 + 4, 17]
10000100110111100	[522 + 5, 524 + 5, 17]
00001001101111000	[522 + 6, 524 + 6, 17]
00010011011110000	[522 + 7, 524 + 7, 17]
00100110111100000	[522 + 8, 524 + 8, 17]
01001101111000000	[523 + 1, 525 + 1, 17]
10011011110000000	[523 + 2, 525 + 2, 17]
00110111100000001	[523 + 3, 525 + 3, 17]	[525 + 1, 527 + 1, 17]
01101111000000011	[523 + 4, 525 + 4, 17]
11011110000000110	[523 + 5, 525 + 5, 17]
11000000011011110	[524 + 2, 526 + 2, 17]
10000000110111100	[524 + 3, 526 + 3, 17]
00000001101111000	[524 + 4, 526 + 4, 17]
00000011011110000	[524 + 5, 526 + 5, 17]
00000110111100000	[524 + 6, 526 + 6, 17]
00001101111000000	[524 + 7, 526 + 7, 17]
00011011110000000	[524 + 8, 526 + 8, 17]
01101111000000010	[525 + 2, 527 + 2, 17]	[532 + 5, 534 + 5, 17]
11011110000000101	[525 + 3, 527 + 3, 17]	[532 + 6, 534 + 6, 17]
10111100000001010	[525 + 4, 527 + 4, 17]	[532 + 7, 534 + 7, 17]
01111000000010101	[525 + 5, 527 + 5, 17]	[532 + 8, 534 + 8, 17]
11110000000101011	[525 + 6, 527 + 6, 17]	[533 + 1, 535 + 1, 17]
11100000001010111	[525 + 7, 527 + 7, 17]	[533 + 2, 535 + 2, 17]
11000000010101111	[525 + 8, 527 + 8, 17]	[533 + 3, 535 + 3, 17]
10000000101011110	[526 + 1, 528 + 1, 17]	[533 + 4, 535 + 4, 17]
00000001010111100	[526 + 2, 528 + 2, 17]	[533 + 5, 535 + 5, 17]
01010111100000000	[526 + 8, 528 + 8, 17]
10101111000000001	[527 + 1, 529 + 1, 17]
01011110000000010	[527 + 2, 529 + 2, 17]
10111100000000101	[527 + 3, 529 + 3, 17]
00010111111000010	[528 + 6, 530 + 6, 17]
00101111110000100	[528 + 7, 530 + 7, 17]
01011111100001001	[528 + 8, 530 + 8, 17]
10111111000010011	[529 + 1, 531 + 1, 17]
01111110000100111	[529 + 2, 531 + 2, 17]
11111100001001111	[529 + 3, 531 + 3, 17]
11111000010011111	[529 + 4, 531 + 4, 17]
11110000100111111	[529 + 5, 531 + 5, 17]
11100001001111111	[529 + 6, 531 + 6, 17]
11000010011111110	[529 + 7, 531 + 7, 17]
10000100111111100	[529 + 8, 531 + 8, 17]
00001001111111000	[530 + 1, 532 + 1, 17]	[604 + 3, 606 + 3, 17]
00010011111110000	[530 + 2, 532 + 2, 17]	[604 + 4, 606 + 4, 17]
00100111111100000	[530 + 3, 532 + 3, 17]
01001111111000001	[530 + 4, 532 + 4, 17]
10011111110000010	[530 + 5, 532 + 5, 17]
00111111100000101	[530 + 6, 532 + 6, 17]
01111111000001011	[530 + 7, 532 + 7, 17]
11111110000010110	[530 + 8, 532 + 8, 17]
11111100000101101	[531 + 1, 533 + 1, 17]
11111000001011011	[531 + 2, 533 + 2, 17]	[1480 + 2, 1482 + 2, 17]
11110000010110111	[531 + 3, 533 + 3, 17]	[534 + 8, 536 + 8, 17]
11100000101101111	[531 + 4, 533 + 4, 17]	[535 + 1, 537 + 1, 17]
11000001011011110	[531 + 5, 533 + 5, 17]	[535 + 2, 537 + 2, 17]
10000010110111100	[531 + 6, 533 + 6, 17]	[535 + 3, 537 + 3, 17]
00000101101111000	[531 + 7, 533 + 7, 17]	[535 + 4, 537 + 4, 17]
00001011011110000	[531 + 8, 533 + 8, 17]	[535 + 5, 537 + 5, 17]
00010110111100000	[532 + 1, 534 + 1, 17]	[535 + 6, 537 + 6, 17]	[1213 + 3, 1215 + 3, 17]
00101101111000000	[532 + 2, 534 + 2, 17]	[535 + 7, 537 + 7, 17]
01011011110000000	[532 + 3, 534 + 3, 17]
10110111100000001	[532 + 4, 534 + 4, 17]
00010101111000001	[534 + 1, 536 + 1, 17]
00101011110000010	[534 + 2, 536 + 2, 17]
01010111100000101	[534 + 3, 536 + 3, 17]
10101111000001011	[534 + 4, 536 + 4, 17]
01011110000010110	[534 + 5, 536 + 5, 17]
10111100000101101	[534 + 6, 536 + 6, 17]
01111000001011011	[534 + 7, 536 + 7, 17]
01011011110000001	[535 + 8, 537 + 8, 17]
10110111100000011	[536 + 1, 538 + 1, 17]	[543 + 3, 545 + 3, 17]
01101111000000111	[536 + 2, 538 + 2, 17]	[543 + 4, 545 + 4, 17]
11011110000001110	[536 + 3, 538 + 3, 17]	[543 + 5, 545 + 5, 17]	[545 + 3, 547 + 3, 17]	[554 + 3, 556 + 3, 17]
10111100000011101	[536 + 4, 538 + 4, 17]	[543 + 6, 545 + 6, 17]	[545 + 4, 547 + 4, 17]	[554 + 4, 556 + 4, 17]
01111000000111011	[536 + 5, 538 + 5, 17]	[543 + 7, 545 + 7, 17]	[545 + 5, 547 + 5, 17]	[554 + 5, 556 + 5, 17]
11110000001110111	[536 + 6, 538 + 6, 17]	[543 + 8, 545 + 8, 17]	[545 + 6, 547 + 6, 17]	[554 + 6, 556 + 6, 17]
11100000011101111	[536 + 7, 538 + 7, 17]	[544 + 1, 546 + 1, 17]	[545 + 7, 547 + 7, 17]	[554 + 7, 556 + 7, 17]
11000000111011111	[536 + 8, 538 + 8, 17]	[545 + 8, 547 + 8, 17]	[554 + 8, 556 + 8, 17]
10000001110111110	[537 + 1, 539 + 1, 17]	[546 + 1, 548 + 1, 17]	[555 + 1, 557 + 1, 17]
00000011101111100	[537 + 2, 539 + 2, 17]	[546 + 2, 548 + 2, 17]	[555 + 2, 557 + 2, 17]
00000111011111000	[537 + 3, 539 + 3, 17]	[546 + 3, 548 + 3, 17]	[555 + 3, 557 + 3, 17]
00001110111110000	[537 + 4, 539 + 4, 17]	[546 + 4, 548 + 4, 17]	[555 + 4, 557 + 4, 17]
00011101111100000	[537 + 5, 539 + 5, 17]	[546 + 5, 548 + 5, 17]	[555 + 5, 557 + 5, 17]
00111011111000000	[537 + 6, 539 + 6, 17]	[546 + 6, 548 + 6, 17]	[555 + 6, 557 + 6, 17]
01110111110000001	[537 + 7, 539 + 7, 17]	[555 + 7, 557 + 7, 17]
11101111100000010	[537 + 8, 539 + 8, 17]
11011111000000100	[538 + 1, 540 + 1, 17]
10111110000001001	[538 + 2, 540 + 2, 17]
11000000100111111	[538 + 7, 540 + 7, 17]	[563 + 8, 565 + 8, 17]	[573 + 8, 575 + 8, 17]	[603 + 7, 605 + 7, 17]
10000001001111110	[538 + 8, 540 + 8, 17]	[564 + 1, 566 + 1, 17]	[574 + 1, 576 + 1, 17]
00000010011111100	[539 + 1, 541 + 1, 17]	[564 + 2, 566 + 2, 17]	[574 + 2, 576 + 2, 17]
00000100111111000	[539 + 2, 541 + 2, 17]	[564 + 3, 566 + 3, 17]	[574 + 3, 576 + 3, 17]
00001001111110000	[539 + 3, 541 + 3, 17]	[564 + 4, 566 + 4, 17]	[574 + 4, 576 + 4, 17]
00010011111100000	[539 + 4, 541 + 4, 17]	[564 + 5, 566 + 5, 17]	[574 + 5, 576 + 5, 17]
00100111111000000	[539 + 5, 541 + 5, 17]	[564 + 6, 566 + 6, 17]	[574 + 6, 576 + 6, 17]
01001111110000001	[539 + 6, 541 + 6, 17]	[574 + 7, 576 + 7, 17]
10011111100000011	[539 + 7, 541 + 7, 17]
00001111111100001	[541 + 2, 543 + 2, 17]
00111111110000110	[541 + 4, 543 + 4, 17]
01111111100001101	[541 + 5, 543 + 5, 17]
11111111000011011	[541 + 6, 543 + 6, 17]
11111110000110110	[541 + 7, 543 + 7, 17]
11111100001101101	[541 + 8, 543 + 8, 17]
11111000011011011	[542 + 1, 544 + 1, 17]
11110000110110111	[542 + 2, 544 + 2, 17]
11100001101101111	[542 + 3, 544 + 3, 17]
11000011011011110	[542 + 4, 544 + 4, 17]
10000110110111100	[542 + 5, 544 + 5, 17]
00001101101111000	[542 + 6, 544 + 6, 17]
00011011011110000	[542 + 7, 544 + 7, 17]
00110110111100000	[542 + 8, 544 + 8, 17]
01101101111000000	[543 + 1, 545 + 1, 17]
11011011110000001	[543 + 2, 545 + 2, 17]
11000000111011110	[544 + 2, 546 + 2, 17]
10000001110111100	[544 + 3, 546 + 3, 17]
00000011101111000	[544 + 4, 546 + 4, 17]
00000111011110000	[544 + 5, 546 + 5, 17]
00001110111100000	[544 + 6, 546 + 6, 17]
00011101111000000	[544 + 7, 546 + 7, 17]
00111011110000001	[544 + 8, 546 + 8, 17]
01110111100000011	[545 + 1, 547 + 1, 17]
11101111000000111	[545 + 2, 547 + 2, 17]	[554 + 2, 556 + 2, 17]
01110111110000000	[546 + 7, 548 + 7, 17]
11101111100000001	[546 + 8, 548 + 8, 17]
11011111000000010	[547 + 1, 549 + 1, 17]
10111110000000101	[547 + 2, 549 + 2, 17]
01111100000001011	[547 + 3, 549 + 3, 17]
11000000010111111	[547 + 7, 549 + 7, 17]	[588 + 7, 590 + 7, 17]
10000000101111110	[547 + 8, 549 + 8, 17]
00001011111100000	[548 + 4, 550 + 4, 17]
00010111111000001	[548 + 5, 550 + 5, 17]
00101111110000011	[548 + 6, 550 + 6, 17]
01011111100000111	[548 + 7, 550 + 7, 17]
10111111000001111	[548 + 8, 550 + 8, 17]
00011111111100001	[550 + 2, 552 + 2, 17]
00111111111000010	[550 + 3, 552 + 3, 17]
01111111110000101	[550 + 4, 552 + 4, 17]
11111111100001011	[550 + 5, 552 + 5, 17]
11111111000010111	[550 + 6, 552 + 6, 17]
11111110000101110	[550 + 7, 552 + 7, 17]
11111100001011101	[550 + 8, 552 + 8, 17]
11111000010111011	[551 + 1, 553 + 1, 17]
11110000101110111	[551 + 2, 553 + 2, 17]
11100001011101111	[551 + 3, 553 + 3, 17]
11000010111011110	[551 + 4, 553 + 4, 17]
10000101110111100	[551 + 5, 553 + 5, 17]
00001011101111000	[551 + 6, 553 + 6, 17]
00010111011110000	[551 + 7, 553 + 7, 17]
00101110111100000	[551 + 8, 553 + 8, 17]
01011101111000001	[552 + 1, 554 + 1, 17]
10111011110000011	[552 + 2, 554 + 2, 17]
01110111100000111	[552 + 3, 554 + 3, 17]
